목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
삼대째손두부,127.131924081012,36.4709506837821,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
삼대째손두부,127.131924081012,36.4709506837821,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,0,0.10714285714285714
삼부자손두부집,127.2483738,36.3602939,공주시,반포면,생활편의,음식점,한식,1,0.23529411764705882
삼성스토어/공주신관점,127.143728552277,36.47467255032,공주시,신관동,쇼핑,가전,삼성,0,0.10714285714285714
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,0,3.214285714285714
삼성전자서비스/공주센터,127.14373028127513,36.47467039333934,공주시,신관동,쇼핑,가전,삼성,1,2.0
삼양에이알,127.127313200443,36.491087248416,공주시,신관동,기업/단체,업종별기업,기계,0,0.10714285714285714
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,0,0.10714285714285714
삼우타운24시불가마사우나,127.145422825727,36.4769223035769,공주시,신관동,생활편의,생활서비스,찜질방,1,0.23529411764705882
삼이씨앤지,127.029266350532,36.4943640837457,공주시,사곡면,기업/단체,업종별기업,건설업,0,0.10714285714285714
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,0,3.5
삼화페인트공업/공주공장,127.06433636066583,36.30521388330533,공주시,탄천면,기업/단체,업종별기업,화학,1,1.1764705882352942
상상무인텔,127.25165577490336,36.36747524062692,공주시,반포면,여행/레저,숙박,모텔/여관,0,0.10714285714285714
상상무인텔,127.25165577490336,36.36747524062692,공주시,반포면,여행/레저,숙박,모텔/여관,1,0.17647058823529413
상서1리마을회관,127.08557935972914,36.4837084895066,공주시,우성면,기업/단체,사회시설,회관,0,0.10714285714285714
상신계곡펜션,127.213750928295,36.382239052169,공주시,반포면,여행/레저,숙박,펜션,0,0.10714285714285714
새롬펜션&캠핑,127.04302122938412,36.57553463184608,공주시,사곡면,여행/레저,숙박,펜션,0,0.14285714285714285
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,0,0.9642857142857143
새이학가든,127.121952786009,36.4665344628009,공주시,웅진동,생활편의,음식점,한식,1,2.8823529411764706
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,0,0.21428571428571427
샤브마니아/공주점,127.128591031788,36.472367169434,공주시,신관동,생활편의,음식점,전문음식점,1,0.4117647058823529
샤브쌈주머니/공주점,127.150366826751,36.4772834023932,공주시,월송동,생활편의,음식점,전문음식점,1,0.23529411764705882
샤브하우스,127.140256649115,36.4735615456728,공주시,신관동,생활편의,음식점,샤브샤브,1,0.17647058823529413
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,0,3.107142857142857
서우마트/공주점,127.143784064838,36.4789220658726,공주시,월송동,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,3.6470588235294117
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,0,0.35714285714285715
서울식당,127.17996148438306,36.36913956679602,공주시,계룡면,생활편의,음식점,한식,1,3.588235294117647
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,0,2.1785714285714284
서울칼국수,127.154033218031,36.4715896288757,공주시,월송동,생활편의,음식점,한식,1,2.6470588235294117
서진약품,127.041459999146,36.461451243473,공주시,우성면,기업/단체,업종별기업,유통업,1,0.17647058823529413
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,0,0.6071428571428571
서해꽃게장,127.266385285113,36.3660467609198,공주시,반포면,생활편의,음식점,전문음식점,1,1.0
석장리계절별꽃단지,127.191696765157,36.4456761379219,공주시,석장리동,여행/레저,관광명소,관광명소기타,1,0.17647058823529413
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,0,7.214285714285714
석장리박물관,127.189669150574,36.447592574196,공주시,월송동,생활편의,문화생활시설,박물관/기념관,1,13.529411764705882
설빙/공주점,127.141339890974,36.4730060598072,공주시,신관동,생활편의,카페,카페기타,1,0.23529411764705882
성곡사,127.070012607298,36.5070295401179,공주시,우성면,생활편의,종교,절,1,0.17647058823529413
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,0,3.357142857142857
성인산업,127.051932227053,36.354630150079,공주시,이인면,기업/단체,업종별기업,업종별기업기타,1,2.235294117647059
세븐일레븐/공주대중문점,127.141367664042,36.4732560314544,공주시,신관동,쇼핑,대형유통점,편의점,0,0.14285714285714285
세영레미콘,127.117424471135,36.5714669030631,공주시,정안면,기업/단체,업종별기업,비금속 광물,1,0.35294117647058826
세종공주축산농협경제사업장,127.103370893925,36.4904760675648,공주시,신관동,기업/단체,각종단체,산업별단체,0,0.10714285714285714
세종아스콘,127.08851387311864,36.4735746845639,공주시,우성면,기업/단체,업종별기업,제조업,0,0.14285714285714285
세종아스콘,127.08851387311864,36.4735746845639,공주시,우성면,기업/단체,업종별기업,제조업,1,0.23529411764705882
세종평화의동산,127.072373463053,36.5120845323157,공주시,우성면,생활편의,종교,교회시설,0,0.10714285714285714
세종평화의동산,127.072373463053,36.5120845323157,공주시,우성면,생활편의,종교,교회시설,1,0.47058823529411764
세종프라임요양병원,127.13878326130516,36.57484401155534,공주시,정안면,의료편의,의료시설,요양병원,0,0.5357142857142857
세종프라임요양병원,127.13878326130516,36.57484401155534,공주시,정안면,의료편의,의료시설,요양병원,1,0.5882352941176471
소나무굿당,127.174726976461,36.3421045067476,공주시,계룡면,생활편의,생활서비스,생활서비스기타,0,0.10714285714285714
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,0,0.14285714285714285
소담정,127.1230638088544,36.46534016105818,공주시,웅진동,생활편의,음식점,한식,1,0.17647058823529413
소담펜션,127.24261485981695,36.36025050759928,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
소랭이개울가,127.076955361803,36.6266548041185,공주시,정안면,여행/레저,숙박,펜션,0,0.4285714285714286
소랭이개울가,127.076955361803,36.6266548041185,공주시,정안면,여행/레저,숙박,펜션,1,0.17647058823529413
소랭이활성화센터,127.083399224646,36.6273769815243,공주시,정안면,생활편의,문화생활시설,문화생활시설기타,0,0.10714285714285714
소망공동체,127.167754555522,36.4340106610791,공주시,옥룡동,기업/단체,사회시설,사회복지시설,0,0.17857142857142858
소망공동체,127.167754555522,36.4340106610791,공주시,옥룡동,기업/단체,사회시설,사회복지시설,1,1.1176470588235294
소여도방,127.215861786335,36.3895437879514,공주시,반포면,쇼핑,문화용품,문화용품기타,0,0.10714285714285714
손수차림/[한식],127.152144414139,36.4808663373921,공주시,월송동,생활편의,음식점,한식,1,0.29411764705882354
솔다리펜션가든,127.031710045438,36.5543572470681,공주시,사곡면,여행/레저,숙박,펜션,0,0.3214285714285714
솔다리펜션가든,127.031710045438,36.5543572470681,공주시,사곡면,여행/레저,숙박,펜션,1,0.4117647058823529
솔라피데/공주점,127.154644272503,36.471839603935,공주시,월송동,생활편의,카페,카페기타,0,0.10714285714285714
솔라피데/공주점,127.154644272503,36.471839603935,공주시,월송동,생활편의,카페,카페기타,1,0.29411764705882354
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,0,3.0
솔반,127.22111106353,36.4180683464055,공주시,반포면,생활편의,음식점,한식,1,2.588235294117647
솔밭가든,127.191169362784,36.4090414218035,공주시,계룡면,생활편의,음식점,한식,0,0.10714285714285714
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,0,0.8928571428571428
솔브레인에스엘디,127.0771,36.4312441,공주시,금학동,기업/단체,업종별기업,제조업,1,0.4117647058823529
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,0,3.607142857142857
솔브레인홀딩스/공주공장,127.077679254248,36.4322325630065,공주시,금학동,기업/단체,업종별기업,반도체,1,1.2941176470588236
솔향기,127.2346728465385,36.40113773749755,공주시,반포면,생활편의,음식점,한식,0,0.10714285714285714
솔향기,127.2346728465385,36.40113773749755,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,0,0.3214285714285714
솔향펜션,127.25890347581549,36.3355191565812,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,0,11.0
송원골프랜드,127.171392677953,36.483366164974,공주시,월송동,여행/레저,레저/스포츠,골프연습장,1,13.0
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,0,18.535714285714285
솥뚜껑매운탕,127.0472941,36.4792807,공주시,사곡면,생활편의,음식점,한식,1,33.705882352941174
수리치골성지,126.896028011974,36.519277144012,공주시,신풍면,여행/레저,관광명소,문화유적지,0,0.10714285714285714
수리치골성지,126.896028011974,36.519277144012,공주시,신풍면,여행/레저,관광명소,문화유적지,1,5.0
수모텔,127.130368678829,36.4692841981498,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.3214285714285714
수업이끝난오후,127.137402604812,36.47228040407016,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
수업이끝난오후,127.137402604812,36.47228040407016,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
숲너울,127.01283959258052,36.64599932570363,공주시,유구읍,생활편의,카페,카페기타,0,4.0
숲너울,127.01283959258052,36.64599932570363,공주시,유구읍,생활편의,카페,카페기타,1,11.23529411764706
숲카페,127.237360142259,36.3597973019861,공주시,반포면,생활편의,카페,카페기타,0,0.7857142857142857
숲카페,127.237360142259,36.3597973019861,공주시,반포면,생활편의,카페,카페기타,1,0.8823529411764707
슈엔챠이/공주점 [중식],127.132786752418,36.47242388191961,공주시,신관동,생활편의,음식점,중식,0,0.10714285714285714
스타벅스/공주DT점,127.142923126342,36.468201061595,공주시,신관동,생활편의,카페,커피전문점,0,8.142857142857142
스타벅스/공주DT점,127.142923126342,36.468201061595,공주시,신관동,생활편의,카페,커피전문점,1,12.882352941176471
스타벅스/공주동학사DT점,127.25355311583138,36.36338032238289,공주시,반포면,생활편의,카페,커피전문점,0,10.892857142857142
스타벅스/공주동학사DT점,127.25355311583138,36.36338032238289,공주시,반포면,생활편의,카페,커피전문점,1,13.117647058823529
스타벅스/공주신관점,127.1400622122898,36.47464475430437,공주시,신관동,생활편의,카페,커피전문점,0,0.5714285714285714
스타벅스/공주신관점,127.1400622122898,36.47464475430437,공주시,신관동,생활편의,카페,커피전문점,1,1.2352941176470589
스테이오안,127.25720796485308,36.36308481124561,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
스테이인터뷰/공주점,127.12158707491744,36.457277270340455,공주시,웅진동,여행/레저,숙박,펜션,0,0.10714285714285714
시골풍경꽃게장,127.253553161473,36.3582975677986,공주시,반포면,생활편의,음식점,전문음식점,0,0.10714285714285714
시드니모텔,127.13039644694,36.470089661986,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.10714285714285714
시드니모텔,127.13039644694,36.470089661986,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.4117647058823529
시장정육점식당,127.12226205673473,36.46587358178583,공주시,웅진동,생활편의,음식점,한식,0,4.035714285714286
시장정육점식당,127.12226205673473,36.46587358178583,공주시,웅진동,생활편의,음식점,한식,1,11.411764705882353
신계룡산갑사펜션,127.17846902009435,36.37332044007735,공주시,계룡면,여행/레저,숙박,펜션,0,0.10714285714285714
신계룡산갑사펜션,127.17846902009435,36.37332044007735,공주시,계룡면,여행/레저,숙박,펜션,1,0.17647058823529413
신관감리교회,127.141034345721,36.4748947314637,공주시,신관동,생활편의,종교,교회시설,1,0.17647058823529413
신관공영주차장,127.135451534297,36.4721172379463,공주시,신관동,교통편의,자동차시설,주차장,0,0.10714285714285714
신관공영주차장,127.135451534297,36.4721172379463,공주시,신관동,교통편의,자동차시설,주차장,1,1.7058823529411766
신관동공영주차장,127.12914654334,36.4717561312656,공주시,신관동,교통편의,자동차시설,주차장,1,0.8235294117647058
신관동공원공영주차장,127.13589625867904,36.47268733041702,공주시,신관동,교통편의,자동차시설,주차장,0,0.14285714285714285
신관동공원공영주차장,127.13589625867904,36.47268733041702,공주시,신관동,교통편의,자동차시설,주차장,1,11.529411764705882
신관동성당,127.148339246169,36.4754224917107,공주시,월송동,생활편의,종교,성당시설,0,0.21428571428571427
신관동쌈지공영주차장,127.132229626983,36.4689786882913,공주시,신관동,교통편의,자동차시설,주차장,1,0.17647058823529413
신관연합정형외과의원,127.142034262908,36.4742003720667,공주시,신관동,의료편의,의료시설,의원,0,0.10714285714285714
신관짬뽕/[중식],127.13164327238088,36.47178415661446,공주시,신관동,생활편의,음식점,중식,0,3.357142857142857
신관짬뽕/[중식],127.13164327238088,36.47178415661446,공주시,신관동,생활편의,음식점,중식,1,5.0
신대신암굿당,127.209056641562,36.4112079463338,공주시,반포면,생활편의,종교,종교기타,0,0.14285714285714285
신대신암굿당,127.209056641562,36.4112079463338,공주시,반포면,생활편의,종교,종교기타,1,0.35294117647058826
신미가짬뽕/[중식],127.25215365723436,36.36130959009672,공주시,반포면,생활편의,음식점,중식,0,1.1785714285714286
신미가짬뽕/[중식],127.25215365723436,36.36130959009672,공주시,반포면,생활편의,음식점,중식,1,1.6470588235294117
신아양행,127.032155349893,36.4526466389692,공주시,우성면,기업/단체,업종별기업,의료정밀,0,0.10714285714285714
신야춘추,127.235915621891,36.3825724774873,공주시,반포면,생활편의,음식점,한식,0,0.46428571428571425
신야춘추,127.235915621891,36.3825724774873,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
신영2리마을회관,127.024877970346,36.4810322468795,공주시,사곡면,기업/단체,사회시설,회관,0,0.10714285714285714
신원사,127.183948435992,36.3357163988222,공주시,계룡면,생활편의,종교,절,0,8.25
신원사,127.183948435992,36.3357163988222,공주시,계룡면,생활편의,종교,절,1,17.88235294117647
신원사대웅전,127.1839406860799,36.33571484837864,공주시,계룡면,여행/레저,관광명소,문화유적지,1,0.17647058823529413
신율농장,127.109063855237,36.5992414587405,공주시,정안면,건물/시설,농/어업,농장/농원,0,0.17857142857142858
신짬뽕/[중식],127.133785190104,36.4526194521607,공주시,옥룡동,생활편의,음식점,중식,0,0.10714285714285714
신풍성결교회,126.956272687375,36.5136947911527,공주시,신풍면,생활편의,종교,교회시설,0,0.10714285714285714
신풍휴게소/당진방향 [당진상주선],126.99943545237,36.5197221279298,공주시,신풍면,교통편의,교통시설,고속도로휴게소,0,0.10714285714285714
신화환경개발,127.04857173853998,36.317495472289366,공주시,탄천면,기업/단체,업종별기업,업종별기업기타,0,0.10714285714285714
십전갈비탕,127.2518888178526,36.3594793143949,공주시,반포면,생활편의,음식점,한식,0,0.75
십전갈비탕,127.2518888178526,36.3594793143949,공주시,반포면,생활편의,음식점,한식,1,1.411764705882353
싸리골,127.22860863058776,36.40153085549042,공주시,반포면,생활편의,음식점,한식,0,0.7142857142857143
싸리골,127.22860863058776,36.40153085549042,공주시,반포면,생활편의,음식점,한식,1,0.9411764705882353
쌍신동마을회관,127.116064299042,36.4802550854587,공주시,신관동,기업/단체,사회시설,회관,1,0.35294117647058826
썬더치킨/공주대점,127.13674516859152,36.47259525556824,공주시,신관동,생활편의,음식점,치킨,1,0.23529411764705882
아람누리펜션,127.205973500403,36.4203457757662,공주시,반포면,여행/레저,숙박,펜션,1,0.17647058823529413
아름다운십자가기도원,127.264468812953,36.3633526119634,공주시,반포면,생활편의,종교,교회시설,0,0.10714285714285714
아세아산업개발,127.040015717135,36.4576183391497,공주시,우성면,기업/단체,업종별기업,제조업,0,0.42857142857142855
아이러브팜핑,127.11625728908,36.64001461874503,공주시,정안면,여행/레저,관광명소,체험학습,0,3.3571428571428568
아이러브팜핑,127.11625728908,36.64001461874503,공주시,정안면,여행/레저,관광명소,체험학습,1,2.4705882352941178
아트센터고마,127.107842931466,36.4665066061521,공주시,웅진동,생활편의,문화생활시설,문화센터,0,2.142857142857143
아트센터고마,127.107842931466,36.4665066061521,공주시,웅진동,생활편의,문화생활시설,문화센터,1,2.0
알밤에반한한우,127.12277727433514,36.46614615720164,공주시,웅진동,생활편의,음식점,한식,0,0.7142857142857142
알밤에반한한우,127.12277727433514,36.46614615720164,공주시,웅진동,생활편의,음식점,한식,1,0.5294117647058824
앙상블모텔,127.12892435429738,36.470256301064055,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.25
앙상블모텔,127.12892435429738,36.470256301064055,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.35294117647058826
애터미/본사,127.110814990415,36.455119033496,공주시,웅진동,쇼핑,가방/액세서리,화장품,0,3.142857142857143
애터미/본사,127.110814990415,36.455119033496,공주시,웅진동,쇼핑,가방/액세서리,화장품,1,1.8823529411764706
애터미/오롯,127.123145901631,36.60265781775,공주시,정안면,기업/단체,업종별기업,음식료업,0,23.107142857142858
애터미/오롯,127.123145901631,36.60265781775,공주시,정안면,기업/단체,업종별기업,음식료업,1,12.0
애터미아자,127.14231196971,36.4793664510211,공주시,월송동,기업/단체,업종별기업,업종별기업기타,0,0.14285714285714285
애터미파크,127.11079567189438,36.45497890039245,공주시,웅진동,기업/단체,업종별기업,유통업,0,5.392857142857142
애터미파크,127.11079567189438,36.45497890039245,공주시,웅진동,기업/단체,업종별기업,유통업,1,1.823529411764706
약선추어탕,127.142534170158,36.4795886491927,공주시,월송동,생활편의,음식점,한식,0,0.10714285714285714
양달가든,127.09332277825274,36.48014403799448,공주시,우성면,생활편의,음식점,한식,0,0.75
양달가든,127.09332277825274,36.48014403799448,공주시,우성면,생활편의,음식점,한식,1,1.1176470588235294
양반찜갈비,127.123258324878,36.4553690772948,공주시,중학동,생활편의,음식점,한식,0,0.14285714285714285
어가명가/공주본점,127.14214404629064,36.48016894959859,공주시,월송동,생활편의,음식점,한식,0,0.21428571428571427
어가명가/공주본점,127.14214404629064,36.48016894959859,공주시,월송동,생활편의,음식점,한식,1,0.17647058823529413
어가명가/왕촌점,127.164782463289,36.4490367082586,공주시,옥룡동,생활편의,음식점,한식,0,0.10714285714285714
어물리마을회관,127.141255393252,36.6031300926164,공주시,정안면,기업/단체,사회시설,회관,0,0.10714285714285714
어부나라/유구점,126.952522703912,36.54991285453,공주시,유구읍,생활편의,음식점,한식,0,0.10714285714285714
어썸845,127.24435952385772,36.35940849842903,공주시,반포면,생활편의,카페,카페기타,0,2.071428571428571
어썸845,127.24435952385772,36.35940849842903,공주시,반포면,생활편의,카페,카페기타,1,2.5294117647058822
어씨네본가,127.209223085581,36.434344199308,공주시,반포면,생활편의,음식점,한식,0,0.42857142857142855
어씨네본가,127.209223085581,36.434344199308,공주시,반포면,생활편의,음식점,한식,1,1.7647058823529411
얼큰이칼국수,127.133007251362,36.4783942853863,공주시,월송동,생활편의,음식점,한식,0,0.21428571428571427
에스무인텔,127.2540760944982,36.3676437356914,공주시,반포면,여행/레저,숙박,모텔/여관,0,0.10714285714285714
에스무인텔,127.2540760944982,36.3676437356914,공주시,반포면,여행/레저,숙박,모텔/여관,1,0.35294117647058826
에어산,127.25159860943916,36.36604303233516,공주시,반포면,생활편의,카페,카페기타,0,18.107142857142858
에어산,127.25159860943916,36.36604303233516,공주시,반포면,생활편의,카페,카페기타,1,31.941176470588236
에이치모텔,127.143811996711,36.4614240619908,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.35294117647058826
에코스타일,127.115480270546,36.563634452938,공주시,정안면,생활편의,건축관련,건축관련기타,0,0.10714285714285714
엔씨켐/정안공장,127.13164497747368,36.62098910630682,공주시,정안면,기업/단체,업종별기업,화학,0,0.46428571428571425
엔씨켐/정안공장,127.13164497747368,36.62098910630682,공주시,정안면,기업/단체,업종별기업,화학,1,0.17647058823529413
엔젤소아청소년과의원,127.14124322978932,36.4741370941622,공주시,신관동,의료편의,의료시설,의원,0,0.10714285714285714
엔학고레,127.26591281595,36.398098663302,공주시,반포면,생활편의,카페,카페기타,0,20.107142857142858
엔학고레,127.26591281595,36.398098663302,공주시,반포면,생활편의,카페,카페기타,1,36.588235294117645
엠씨솔루션/1공장,127.07463038252166,36.43412959618109,공주시,금학동,기업/단체,업종별기업,화학,1,0.17647058823529413
엠에스머트리얼즈,127.098732316159,36.5019191791067,공주시,우성면,기업/단체,업종별기업,전기가스업,0,0.10714285714285714
엠에스머트리얼즈,127.098732316159,36.5019191791067,공주시,우성면,기업/단체,업종별기업,전기가스업,1,0.17647058823529413
여성긴급전화1366/충남센터,127.15282210493376,36.475791340653245,공주시,월송동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
여정/[한식],127.265746474723,36.3636303656359,공주시,반포면,생활편의,음식점,한식,0,0.42857142857142855
여정/[한식],127.265746474723,36.3636303656359,공주시,반포면,생활편의,음식점,한식,1,0.47058823529411764
여호와의증인의왕국회관,127.12917459532,36.4407318920937,공주시,금학동,생활편의,종교,종교기타,0,0.10714285714285714
여호와의증인의왕국회관,127.12917459532,36.4407318920937,공주시,금학동,생활편의,종교,종교기타,1,0.17647058823529413
역전할머니맥주/공주대점,127.13628478773,36.472756058823,공주시,신관동,생활편의,술집,술집기타,0,0.5357142857142857
역전할머니맥주/공주대점,127.13628478773,36.472756058823,공주시,신관동,생활편의,술집,술집기타,1,0.4117647058823529
연미산자연미술공원,127.102593336122,36.473561326382,공주시,우성면,여행/레저,관광명소,공원,0,2.2142857142857144
연미산자연미술공원,127.102593336122,36.473561326382,공주시,우성면,여행/레저,관광명소,공원,1,6.0588235294117645
연종캠핑장,127.00267734095058,36.60051691025156,공주시,유구읍,여행/레저,레저/스포츠,캠프장,0,0.6428571428571428
연종캠핑장,127.00267734095058,36.60051691025156,공주시,유구읍,여행/레저,레저/스포츠,캠프장,1,1.411764705882353
연천봉,127.19158651907026,36.35002037005192,공주시,계룡면,여행/레저,관광명소,명산,0,0.10714285714285714
연천봉,127.19158651907026,36.35002037005192,공주시,계룡면,여행/레저,관광명소,명산,1,0.17647058823529413
연춘당한의원,127.122286194887,36.4547302556128,공주시,중학동,의료편의,의료시설,한의원,1,0.17647058823529413
영명사,127.127535677051,36.4603963065682,공주시,웅진동,생활편의,종교,절,1,0.23529411764705882
영우네캠핑장,127.03487694496684,36.496252789372754,공주시,사곡면,여행/레저,레저/스포츠,캠프장,0,0.9285714285714285
영우네캠핑장,127.03487694496684,36.496252789372754,공주시,사곡면,여행/레저,레저/스포츠,캠프장,1,1.411764705882353
예가,127.143284261193,36.4619517765004,공주시,신관동,생활편의,음식점,한식,0,0.5714285714285714
예가,127.143284261193,36.4619517765004,공주시,신관동,생활편의,음식점,한식,1,2.1176470588235294
예가촌,127.1212673907367,36.4636396128315,공주시,웅진동,생활편의,음식점,한식,1,0.5294117647058824
옛공주읍사무소,127.1219654,36.4544397,공주시,중학동,여행/레저,관광명소,문화유적지,0,1.0
옛날배씨네집,127.20968505352852,36.43435928314405,공주시,반포면,생활편의,음식점,전문음식점,1,0.17647058823529413
옛날어씨네집,127.2098318,36.4342873,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
옛날팥죽집,127.12286944536,36.4582020852402,공주시,웅진동,생활편의,음식점,한식,1,0.17647058823529413
오라클피부과의원/공주산성점,127.125202568513,36.4584798449122,공주시,웅진동,의료편의,의료시설,의원,0,0.10714285714285714
오렌지모텔,127.121563970622,36.4621738468374,공주시,웅진동,여행/레저,숙박,모텔/여관,1,0.17647058823529413
오미돌솥쌈밥,127.24208158018524,36.35960598869167,공주시,반포면,생활편의,음식점,한식,0,0.3214285714285714
오미돌솥쌈밥,127.24208158018524,36.35960598869167,공주시,반포면,생활편의,음식점,한식,1,0.17647058823529413
오버패스,127.13686605667516,36.49503157722416,공주시,의당면,생활편의,카페,카페기타,0,0.25
오버패스,127.13686605667516,36.49503157722416,공주시,의당면,생활편의,카페,카페기타,1,0.17647058823529413
오인교회,127.121424479965,36.5308326777252,공주시,의당면,생활편의,종교,교회시설,1,0.17647058823529413
오인리마을회관,127.120396810963,36.5289162238361,공주시,의당면,기업/단체,사회시설,회관,0,0.10714285714285714
오조커피,127.1406927455638,36.4980520933716,공주시,의당면,생활편의,카페,카페기타,0,0.6428571428571428
옥룡동게이트볼장,127.13790297231066,36.45941106717692,공주시,옥룡동,여행/레저,레저/스포츠,레저/스포츠기타,1,0.17647058823529413
옥성교회,127.081678616129,36.4640900634438,공주시,우성면,생활편의,종교,교회시설,0,0.10714285714285714
온누리노인복지센터,127.19152973231,36.4880046430329,공주시,월송동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
온더기와,127.24672059348,36.340632872166,공주시,반포면,생활편의,카페,카페기타,0,3.392857142857143
온더기와,127.24672059348,36.340632872166,공주시,반포면,생활편의,카페,카페기타,1,7.882352941176471
온천손칼국수,127.256441537948,36.3867387903151,공주시,반포면,생활편의,음식점,한식,0,3.4642857142857144
온천손칼국수,127.256441537948,36.3867387903151,공주시,반포면,생활편의,음식점,한식,1,7.11764705882353
올리브영/공주대점,127.137534682656,36.4720617008793,공주시,신관동,쇼핑,생활용품,드럭스토어,0,0.21428571428571427
올리브영/공주대점,127.137534682656,36.4720617008793,공주시,신관동,쇼핑,생활용품,드럭스토어,1,0.35294117647058826
옹달샘농원,127.133423925628,36.473394858153,공주시,신관동,쇼핑,음식료,반찬가게,0,0.10714285714285714
와플대학/공주신관캠퍼스,127.13753467893,36.472478320021,공주시,신관동,생활편의,카페,카페기타,0,0.10714285714285714
왕촌어버이의집,127.170921036839,36.4232341302956,공주시,옥룡동,기업/단체,사회시설,사회복지시설,1,0.17647058823529413
요룡저수지,127.13975618906512,36.52980512457365,공주시,의당면,여행/레저,관광명소,저수지,1,0.4117647058823529
욜로낚시터식당,127.13184161646,36.3740728389834,공주시,계룡면,여행/레저,레저/스포츠,낚시,0,0.21428571428571427
용궁칼국수샤브샤브,127.133868352846,36.4708951458986,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
용봉농원,127.0234787077805,36.44913609351052,공주시,우성면,건물/시설,농/어업,농장/농원,1,0.23529411764705882
우리동네사진관가야,127.125091463578,36.4588964634131,공주시,웅진동,생활편의,생활서비스,사진관,1,0.6470588235294118
우리이비인후과의원,127.14200648810034,36.47414482268571,공주시,신관동,의료편의,의료시설,의원,0,0.10714285714285714
우먼패키지,127.14640734962666,36.502957033518825,공주시,의당면,기업/단체,업종별기업,제조업,0,0.10714285714285714
우성관/[중식],127.051236828833,36.4702003015097,공주시,우성면,생활편의,음식점,중식,0,0.7142857142857142
우성관/[중식],127.051236828833,36.4702003015097,공주시,우성면,생활편의,음식점,중식,1,1.1176470588235294
우성낚시캠핑장,127.0863847870736,36.4730688621279,공주시,우성면,여행/레저,레저/스포츠,낚시,0,0.21428571428571427
우성낚시캠핑장,127.0863847870736,36.4730688621279,공주시,우성면,여행/레저,레저/스포츠,낚시,1,0.6470588235294118
우시장국밥,127.134118342255,36.4695897407109,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
우시장국밥,127.134118342255,36.4695897407109,공주시,신관동,생활편의,음식점,한식,1,0.4117647058823529
우주농원,127.129284561393,36.5674118802265,공주시,정안면,건물/시설,농/어업,농장/농원,0,0.21428571428571427
우주농원,127.129284561393,36.5674118802265,공주시,정안면,건물/시설,농/어업,농장/농원,1,3.9411764705882355
우주카츠,127.139395615908,36.4734226676003,공주시,신관동,생활편의,음식점,전문음식점,1,0.17647058823529413
