목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
오리랑닭이랑,127.02993607722846,36.53581828638512,공주시,사곡면,생활편의,음식점,한식,3
오마트,127.142840785012,36.3575192329271,공주시,계룡면,쇼핑,슈퍼/마트,슈퍼/마트 기타,10
오미돌솥쌈밥,127.24208158018524,36.35960598869167,공주시,반포면,생활편의,음식점,한식,22
오버패스,127.13686605667516,36.49503157722416,공주시,의당면,생활편의,카페,카페기타,25
오브데이자르다/공주점,127.1393974428296,36.47301877819186,공주시,신관동,생활편의,생활서비스,미용실,3
오성숯불갈비평양냉면/유구본점,126.951439410074,36.556412105677,공주시,유구읍,생활편의,음식점,한식,3
오인교회,127.121424479965,36.5308326777252,공주시,의당면,생활편의,종교,교회시설,3
오인리마을회관,127.120396810963,36.5289162238361,공주시,의당면,기업/단체,사회시설,회관,3
오조커피,127.1406927455638,36.4980520933716,공주시,의당면,생활편의,카페,카페기타,54
옥룡동게이트볼장,127.13790297231066,36.45941106717692,공주시,옥룡동,여행/레저,레저/스포츠,레저/스포츠기타,3
옥성교회,127.081678616129,36.4640900634438,공주시,우성면,생활편의,종교,교회시설,3
온기,127.13827375743296,36.4766054919757,공주시,신관동,생활편의,카페,카페기타,6
온누리노인복지센터,127.19152973231,36.4880046430329,공주시,월송동,기업/단체,사회시설,사회복지시설,3
온더기와,127.24672059348,36.340632872166,공주시,반포면,생활편의,카페,카페기타,298
온천손칼국수,127.256441537948,36.3867387903151,공주시,반포면,생활편의,음식점,한식,281
올데이짐,127.149616895013,36.477116750353,공주시,월송동,여행/레저,레저/스포츠,헬스,79
올리브영/공주대점,127.137534682656,36.4720617008793,공주시,신관동,쇼핑,생활용품,드럭스토어,103
올리브영/공주중동점,127.124869288371,36.4558412550342,공주시,중학동,쇼핑,생활용품,드럭스토어,3
옹골,127.15712613496372,36.47782006992964,공주시,월송동,생활편의,음식점,한식,3
옹달샘농원,127.133423925628,36.473394858153,공주시,신관동,쇼핑,음식료,반찬가게,3
와우컴퓨터,127.133701676689,36.4736170566472,공주시,신관동,쇼핑,컴퓨터,컴퓨터기타,3
와플대학/공주신관캠퍼스,127.13753467893,36.472478320021,공주시,신관동,생활편의,카페,카페기타,3
왕천파닭,127.13450719627482,36.46961751758762,공주시,신관동,생활편의,음식점,치킨,4
왕촌명가,127.16713824530922,36.44755540346715,공주시,옥룡동,생활편의,음식점,전문음식점,3
왕촌어버이의집,127.170921036839,36.4232341302956,공주시,옥룡동,기업/단체,사회시설,사회복지시설,3
왕축밤상회,127.122813846963,36.4635625845909,공주시,웅진동,쇼핑,음식료,농수축산물점,6
왕흥교회,127.186169832497,36.4062361567046,공주시,계룡면,생활편의,종교,교회시설,3
외가집,127.147783348638,36.51902862393,공주시,의당면,생활편의,음식점,한식,3
요룡저수지,127.13975618906512,36.52980512457365,공주시,의당면,여행/레저,관광명소,저수지,10
욜로낚시터식당,127.13184161646,36.3740728389834,공주시,계룡면,여행/레저,레저/스포츠,낚시,6
용궁칼국수샤브샤브,127.133868352846,36.4708951458986,공주시,신관동,생활편의,음식점,한식,3
용봉농원,127.0234787077805,36.44913609351052,공주시,우성면,건물/시설,농/어업,농장/농원,4
용봉보건진료소,127.02110087649554,36.44153673189573,공주시,우성면,의료편의,의료시설,보건소/지소,3
용인백암순대국/공주유구점,126.95114664023264,36.55254657640137,공주시,유구읍,생활편의,음식점,한식,3
용짬뽕/[중식],126.953633712969,36.550246156141,공주시,유구읍,생활편의,음식점,중식,3
우금티전적알림터,127.11228829976731,36.43362406832249,공주시,금학동,생활편의,문화생활시설,전시장,3
우리동네사진관가야,127.125091463578,36.4588964634131,공주시,웅진동,생활편의,생활서비스,사진관,11
우리들약국,127.132701806669,36.4690342402626,공주시,신관동,의료편의,기타의료시설,약국,3
우리면옥,127.120536336807,36.4562856235927,공주시,중학동,생활편의,음식점,한식,6
우리이비인후과의원,127.14200648810034,36.47414482268571,공주시,신관동,의료편의,의료시설,의원,28
우림한의원,127.123063866802,36.4588409023967,공주시,웅진동,의료편의,의료시설,한의원,3
우먼패키지,127.14640734962666,36.502957033518825,공주시,의당면,기업/단체,업종별기업,제조업,19
우미참치,127.134035013362,36.4699230355389,공주시,신관동,생활편의,음식점,전문음식점,10
우성관/[중식],127.051236828833,36.4702003015097,공주시,우성면,생활편의,음식점,중식,88
우성낚시캠핑장,127.0863847870736,36.4730688621279,공주시,우성면,여행/레저,레저/스포츠,낚시,24
우성해물칼국수,127.08952104581766,36.476363906568295,공주시,우성면,생활편의,음식점,한식,7
우시장국밥,127.134118342255,36.4695897407109,공주시,신관동,생활편의,음식점,한식,107
우주농원,127.129284561393,36.5674118802265,공주시,정안면,건물/시설,농/어업,농장/농원,102
우주카츠,127.139395615908,36.4734226676003,공주시,신관동,생활편의,음식점,전문음식점,13
우즈베이커리/공주점,127.093677594251,36.45884073178,공주시,우성면,생활편의,음식점,제과점,408
우진레미콘,127.261135377057,36.4075975529856,공주시,반포면,기업/단체,업종별기업,건설업,25
우케타,127.1344852965624,36.4722824605353,공주시,신관동,생활편의,음식점,일식,3
우탕가마,127.139617770877,36.4787276192756,공주시,월송동,생활편의,음식점,한식,3
운광설렁탕,127.13174070080356,36.45603046484746,공주시,옥룡동,생활편의,음식점,한식,13
웅비탑,127.11059983271748,36.47065677120466,공주시,웅진동,여행/레저,관광명소,탑,15
웅진계량소,127.133368323366,36.4791719765484,공주시,월송동,기업/단체,업종별기업,업종별기업기타,3
웅진문구상사,127.13529898879663,36.47294909774927,공주시,신관동,쇼핑,문화용품,문구/화방,3
웅진백제역사관,127.112675888144,36.4604795439765,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,9
웅진식당,127.133368413986,36.4690342441485,공주시,신관동,생활편의,음식점,한식,4
웅진식품/유구공장,126.96635478633,36.5518293814835,공주시,유구읍,기업/단체,업종별기업,음식료업,32
원가네햇촌농원,127.02280258302235,36.47747807452056,공주시,사곡면,건물/시설,농/어업,농장/농원,46
원가네햇촌농원,127.02301124526286,36.477676289140405,공주시,사곡면,건물/시설,농/어업,농장/농원,20
원더팜,127.058401394566,36.6341816128651,공주시,정안면,여행/레저,여행/레저기타,여행/레저기타,15
원마트,127.10770914992251,36.45579124326055,공주시,웅진동,쇼핑,슈퍼/마트,슈퍼/마트 기타,37
원조설악추어탕,127.12288235473363,36.46375969932184,공주시,웅진동,생활편의,음식점,한식,3
원진노기순청국장,127.1228730040612,36.46563256764945,공주시,웅진동,생활편의,음식점,한식,75
월곡저수지,127.152060559932,36.5396096330696,공주시,의당면,여행/레저,관광명소,저수지,3
월드무인텔,127.251414382536,36.3672132066877,공주시,반포면,여행/레저,숙박,모텔/여관,3
월미농공단지,127.102065460097,36.4898650185906,공주시,월미동,기업/단체,산업시설,농공단지,16
월미침례교회,127.108870385237,36.4925869697936,공주시,신관동,생활편의,종교,교회시설,3
월송석산,127.161365903072,36.4710897287929,공주시,월송동,기업/단체,업종별기업,업종별기업기타,4
유가네칼국수,127.12810284068756,36.44232460492715,공주시,금학동,생활편의,음식점,한식,401
유가네칼국수/공주반포직영점,127.220444493846,36.4138743759798,공주시,반포면,생활편의,음식점,한식,47
유계리마을회관,127.163893060497,36.5150569495263,공주시,의당면,기업/단체,사회시설,회관,6
유계저수지,127.163976287488,36.5260279201174,공주시,의당면,여행/레저,관광명소,저수지,7
유구색동수국정원,126.95438360013,36.5554677860048,공주시,유구읍,여행/레저,관광명소,공원,118
유구색동수국정원공영주차장,126.951522782135,36.551162705993,공주시,유구읍,교통편의,자동차시설,주차장,14
유구시생인견,126.946689837287,36.5560232340335,공주시,유구읍,기업/단체,업종별기업,섬유의복,3
유구시장,126.95177274200417,36.553190253523056,공주시,유구읍,쇼핑,시장,재래시장,145
유구전통시장광장공영주차장,126.951889032957,36.55328431780909,공주시,유구읍,교통편의,자동차시설,주차장,23
유구정육식당,126.95153883502728,36.553347086565736,공주시,유구읍,생활편의,음식점,한식,3
유구천,126.96160513838753,36.55996731323862,공주시,유구읍,여행/레저,관광명소,관광명소기타,3
유구터미널공영주차장,126.953578158951,36.550635000281,공주시,유구읍,교통편의,자동차시설,주차장,9
유구핑크뮬리정원,126.956107,36.549649,공주시,유구읍,여행/레저,관광명소,관광명소기타,454
유나인버거조인트,126.9516201186625,36.55259135645976,공주시,유구읍,생활편의,음식점,패스트푸드,3
유룡복지회관,127.047430496244,36.5957414985949,공주시,사곡면,기업/단체,사회시설,회관,3
유성복집/동학사점,127.253553110343,36.3639913639152,공주시,반포면,생활편의,음식점,전문음식점,4
유천냉면/공주점,127.122508311426,36.464368046491,공주시,웅진동,생활편의,음식점,한식,9
유하리마을회관,126.994242990989,36.3457697201,공주시,탄천면,기업/단체,사회시설,회관,3
으뜸플러스안경/충남공주점,127.13532329405382,36.47292904917488,공주시,신관동,쇼핑,가방/액세서리,안경,3
은개골역사공원,127.131757518719,36.460924048739,공주시,옥룡동,여행/레저,관광명소,공원,3
은구비앤로스팅팩토리,127.166837934881,36.437982425129,공주시,옥룡동,생활편의,카페,카페기타,241
은성불고기,127.152422165194,36.481088535891,공주시,월송동,생활편의,음식점,한식,47
은성장어가/공주점,127.18998009048444,36.44224950891932,공주시,옥룡동,생활편의,음식점,전문음식점,6
은적펜션,127.0040365,36.5955363,공주시,유구읍,여행/레저,숙박,펜션,3
을지가정의학과의원,127.14597833132582,36.476977856041216,공주시,신관동,의료편의,의료시설,의원,12
의정부부대찌개,127.12515878155948,36.45444149172904,공주시,중학동,생활편의,음식점,전문음식점,6
이가네한우정육식당,127.149116916876,36.47964423688,공주시,월송동,생활편의,음식점,한식,27
이기에스프레스,127.110504,36.4582453,공주시,웅진동,생활편의,카페,카페기타,3
이누인,127.26307109999136,36.36643611555384,공주시,반포면,생활편의,카페,이색카페,3
이대주바지락소고기샤브샤브칼국수,127.12161660253936,36.45888569091044,공주시,웅진동,생활편의,음식점,한식,13
이디야커피/공주신관점,127.14158986921468,36.47295051204759,공주시,신관동,생활편의,카페,커피전문점,3
이디야커피/공주월송동점,127.152922167496,36.475866912253,공주시,월송동,생활편의,카페,커피전문점,13
이디야커피/공주중동점,127.125535891487,36.4563134272812,공주시,중학동,생활편의,카페,커피전문점,3
이디야커피/동학사점,127.237554583115,36.3582696992958,공주시,반포면,생활편의,카페,커피전문점,3
이마트24/공주공산성점,127.122730518076,36.4638958794212,공주시,웅진동,쇼핑,대형유통점,편의점,4
이뭐꼬,127.25131754597552,36.36061800122841,공주시,반포면,생활편의,음식점,한식,29
이미정갤러리,127.122619518343,36.4525082887515,공주시,중학동,생활편의,문화생활시설,화랑/전시관,3
이범식이비인후과의원,127.14081213826351,36.47404758825496,공주시,신관동,의료편의,의료시설,의원,15
이범식이비인후과의원,127.140812150987,36.4740337172755,공주시,신관동,의료편의,의료시설,의원,16
이비가짬뽕/공주점 [중식],127.140534372339,36.4768945004168,공주시,신관동,생활편의,음식점,중식,24
이삭토스트/공주대점,127.13792354909316,36.47070074728368,공주시,신관동,생활편의,음식점,패스트푸드,6
이선헤어,127.133090596646,36.476227866356,공주시,신관동,생활편의,생활서비스,미용실,3
이소도예,127.215278501121,36.3899604037382,공주시,반포면,기업/단체,업종별기업,비금속 광물,6
이안숲속,127.20027954792346,36.42195666989272,공주시,반포면,여행/레저,관광명소,동식물원,51
이인휴게소/천안방향 [천안논산선],127.069626259951,36.35274574156978,공주시,이인면,교통편의,교통시설,고속도로휴게소,22
이지워시셀프빨래방/신관점,127.13289617696292,36.47539462694474,공주시,신관동,생활편의,생활서비스,세탁소,9
이화가든,127.16133907291,36.3651573590228,공주시,계룡면,생활편의,음식점,한식,9
이화원/[중식],127.143034121911,36.4800052712513,공주시,월송동,생활편의,음식점,중식,9
인물스튜디오,127.13495157161,36.4729226987029,공주시,신관동,생활편의,생활서비스,사진관,9
인생초밥집,127.137451344323,36.473450430864,공주시,신관동,생활편의,음식점,일식,3
인정식당,127.1393259132726,36.50350575005007,공주시,의당면,생활편의,음식점,한식,3
인향펜션,127.249359088392,36.3584364162429,공주시,반포면,여행/레저,숙박,펜션,4
일등약국,127.141173229453,36.4740892686021,공주시,신관동,의료편의,기타의료시설,약국,54
일락농장,127.1149784054164,36.44745216721856,공주시,웅진동,건물/시설,농/어업,농장/농원,3
일월관광농원,127.041238646903,36.3645734003362,공주시,이인면,여행/레저,레저/스포츠,관광농원,4
임립미술관,127.139840709372,36.3961537025593,공주시,계룡면,생활편의,문화생활시설,미술관,95
임성욱비뇨기과의원,127.137118032717,36.474339216419,공주시,신관동,의료편의,의료시설,의원,3
자담치킨/공주신관점,127.134423850502,36.471839485859,공주시,신관동,생활편의,음식점,치킨,3
자연골농원,127.138117585976,36.5142513347784,공주시,의당면,생활편의,음식점,한식,50
자연과환경,127.045959725974,36.4469806980591,공주시,우성면,기업/단체,업종별기업,업종별기업기타,3
자연농원낚시터,127.120007287926,36.6031855167792,공주시,정안면,여행/레저,레저/스포츠,낚시,138
자연농장,127.262357855156,36.367157721817,공주시,반포면,생활편의,음식점,한식,18
자연속으로펜션&찻집,127.162088968271,36.3694346539129,공주시,계룡면,여행/레저,숙박,펜션,3
장가네밤짜장,127.251191903701,36.39793192883,공주시,반포면,생활편의,음식점,중식,5
장군봉공영주차장,127.25427770701754,36.365722132847736,공주시,반포면,교통편의,자동차시설,주차장,12
장금이네,126.95102610018478,36.54880619957193,공주시,유구읍,생활편의,음식점,한식,6
장내과의원,127.1241391602478,36.459922320423416,공주시,웅진동,의료편의,의료시설,의원,4
장수숯불갈비,127.137784610961,36.4775888495961,공주시,월송동,생활편의,음식점,한식,6
장수해물보쌈손칼국수,127.121312653444,36.6113234834056,공주시,정안면,생활편의,음식점,한식,3
장순루,127.142896319657,36.3593245831579,공주시,계룡면,생활편의,음식점,중식,126
장순루/[중식],127.12412256492696,36.45488698719454,공주시,중학동,생활편의,음식점,중식,35
장승마을카라반,127.021872,36.557612,공주시,사곡면,여행/레저,레저/스포츠,캠프장,10
장원보건진료소,127.12634028875355,36.57746627009351,공주시,정안면,의료편의,의료시설,보건소/지소,3
장자본가,127.253330905368,36.3642691087601,공주시,반포면,생활편의,음식점,한식,6
장자집국밥,127.251442177804,36.3649912376524,공주시,반포면,생활편의,음식점,한식,3
장풍짜장/[중식],127.05307000428,36.4695892706949,공주시,우성면,생활편의,음식점,중식,3
장풍짜장/[중식],127.121925083007,36.4584242766256,공주시,웅진동,생활편의,음식점,중식,31
저스트스테이호텔/공주신관점,127.13217407265132,36.46939530710988,공주시,신관동,여행/레저,숙박,호텔,24
전원일기,127.15865183367303,36.48125608754988,공주시,월송동,생활편의,음식점,한식,16
전자랜드프라이스킹/공주점,127.13214628469156,36.47081181203032,공주시,신관동,쇼핑,대형유통점,전자제품판매,3
전주옥/공주점,127.13173688664727,36.47084871292586,공주시,신관동,생활편의,음식점,한식,13
전통궁중칼국수,127.1569367,36.4556619,공주시,월송동,생활편의,음식점,한식,777
전통옛터국밥,127.25178812389726,36.36368344725268,공주시,반포면,생활편의,음식점,한식,16
정겨운감나무집,127.12526112194888,36.456190308809695,공주시,중학동,생활편의,음식점,한식,12
정관장/충청공주점,127.124369360844,36.4527027211972,공주시,중학동,쇼핑,음식료,건강식품,3
정관장/충청신관점,127.133562811585,36.4723394238067,공주시,신관동,쇼핑,음식료,건강식품,10
정다운신경과의원,127.124619290572,36.458090996981,공주시,웅진동,의료편의,의료시설,의원,3
정다운아지트,127.23613765188,36.4017647369072,공주시,반포면,생활편의,음식점,세계요리,51
정담치과의원,127.152283341706,36.47517254328,공주시,월송동,의료편의,의료시설,의원,3
정담펜션,127.251303125229,36.384572340156,공주시,반포면,여행/레저,숙박,펜션,4
정돈가,127.14539897377564,36.472705334671815,공주시,신관동,생활편의,음식점,한식,7
정문약국,127.124313812213,36.4524805239937,공주시,중학동,의료편의,기타의료시설,약국,3
정안골양푼이동태찌개,127.12263806577783,36.61086856419797,공주시,정안면,생활편의,음식점,한식,8
정안글램핑,127.12348625071849,36.61071912483765,공주시,정안면,여행/레저,레저/스포츠,캠프장,44
정안농공단지,127.125256664307,36.6203502527939,공주시,정안면,기업/단체,산업시설,농공단지,3
정안농협산지유통센터,127.118257739931,36.5703836983395,공주시,정안면,쇼핑,음식료,농수축산물점,3
정안보건지소,127.12011276053408,36.60872524036709,공주시,정안면,의료편의,의료시설,보건소/지소,3
정안알밤농원,127.115924743822,36.556024213569,공주시,정안면,건물/시설,농/어업,농장/농원,3
정안알밤휴게소/순천방향 [천안논산선],127.112147166398,36.57118912609,공주시,정안면,교통편의,교통시설,고속도로휴게소,436
정안알밤휴게소/천안방향 [천안논산선],127.11515913420442,36.569703859980365,공주시,정안면,교통편의,교통시설,고속도로휴게소,333
정안일품축산,127.12134043377,36.610767991493,공주시,정안면,쇼핑,음식료,정육점,3
정안천생태공원,127.13467340726396,36.491055177704254,공주시,의당면,여행/레저,관광명소,공원,54
정원엔지니어링,127.108092529358,36.5090850823963,공주시,우성면,기업/단체,업종별기업,건설업,6
정호산업,127.094677293362,36.4826713520841,공주시,우성면,기업/단체,업종별기업,비금속 광물,3
제민천1길노상공영주차장,127.122341723473,36.457202196217,공주시,웅진동,교통편의,자동차시설,주차장,34
제이팜스/제2공장,127.075597142423,36.3142459966588,공주시,탄천면,기업/단체,업종별기업,제조업,9
제일농장식당,127.1455894666107,36.47814438736089,공주시,월송동,생활편의,음식점,한식,6
제일행복한교회,127.164115889011,36.445342681134,공주시,옥룡동,생활편의,종교,교회시설,3
제임스아르더/1호점,127.137590238481,36.4714784344048,공주시,신관동,생활편의,생활서비스,미용실,15
제주유기농쌈밥촌/유구점,126.95110705062336,36.54661654044142,공주시,유구읍,생활편의,음식점,한식,12
조가네연탄불생고기,127.13111332688028,36.471205815161866,공주시,신관동,생활편의,음식점,한식,10
조마루감자탕/공주점,127.143089718277,36.474894743465,공주시,신관동,생활편의,음식점,한식,33
조선갈비,127.136451447257,36.471895046903,공주시,신관동,생활편의,음식점,한식,3
조으다헤어/공주점,127.137840196106,36.4737281792268,공주시,신관동,생활편의,생활서비스,미용실,3
조은산업개발,127.119897677301,36.436898941933,공주시,금학동,기업/단체,업종별기업,건설업,9
족발신선생/공주점,127.13714435497484,36.47256976171997,공주시,신관동,생활편의,음식점,전문음식점,15
족발야시장/공주신관점,127.13683456265926,36.47293822413593,공주시,신관동,생활편의,음식점,전문음식점,3
종로약국,127.146533864535,36.473950426861,공주시,신관동,의료편의,기타의료시설,약국,3
좋은날,127.126841346926,36.454508085229,공주시,중학동,생활편의,음식점,한식,3
좌표집,127.143922949072,36.478061053797,공주시,신관동,생활편의,음식점,한식,4
주미동노인회관,127.102232706988,36.4229004357139,공주시,금학동,기업/단체,사회시설,회관,3
주봉마을우렁촌,127.08700740548966,36.40010775165676,공주시,이인면,생활편의,음식점,한식,51
주봉마을우렁촌,127.087012040695,36.4000973919192,공주시,이인면,생활편의,음식점,한식,15
주원장밤짜장/[중식],127.063027823989,36.474277175890975,공주시,우성면,생활편의,음식점,중식,119
주은라파스요양병원,127.057515612661,36.291665131256,공주시,탄천면,의료편의,의료시설,요양병원,103
중동공영주차타워,127.125702556439,36.4548413739233,공주시,중학동,교통편의,자동차시설,주차장,48
중동오뎅집,127.123647208597,36.4520639009663,공주시,중학동,생활편의,음식점,분식,52
중부산업,127.152116593743,36.48589354149,공주시,월송동,기업/단체,업종별기업,제조업,4
중앙분식,127.1227101559104,36.45535039848959,공주시,중학동,생활편의,음식점,분식,60
중앙서림,127.13697915669,36.47428366639,공주시,신관동,쇼핑,문화용품,서적브랜드,7
중앙약국,127.124730388326,36.4584798421648,공주시,웅진동,의료편의,기타의료시설,약국,7
중앙의원,126.950883933883,36.5530236008104,공주시,유구읍,의료편의,의료시설,의원,3
중앙회관,126.951689410976,36.5537735197308,공주시,유구읍,생활편의,음식점,한식,3
중장1구마을회관,127.1752408078956,36.37352419152694,공주시,계룡면,기업/단체,사회시설,회관,3
중장리농촌체험휴양마을,127.1651013879768,36.368594836556525,공주시,계룡면,여행/레저,관광명소,체험학습,53
중흥저수지,127.172364000449,36.5733836740524,공주시,의당면,여행/레저,관광명소,저수지,11
지글지글공주알밤막창,127.13621324313796,36.47243153977507,공주시,신관동,생활편의,음식점,전문음식점,4
지씨테크/공주공장,127.07717964335,36.3931536823544,공주시,이인면,쇼핑,건축자재,건축자재기타,77
지유테크,127.023768538931,36.3000806478543,공주시,탄천면,기업/단체,업종별기업,기계,6
진성아구찜/공주점,127.13410817070196,36.4531028678263,공주시,옥룡동,생활편의,음식점,한식,29
진짜무쇠삼겹/공주점,127.136645871163,36.47225611796,공주시,신관동,생활편의,음식점,한식,40
진흥가든/[한식],127.176448760578,36.374184196379,공주시,계룡면,생활편의,음식점,한식,3
진흥각/[중식],127.12348055107466,36.452702716028426,공주시,중학동,생활편의,음식점,중식,128
집쿡꼬마김밥,127.13294203472576,36.47585683549866,공주시,신관동,생활편의,음식점,분식,6
착한낙지/공주점,127.15808832787,36.481033019829,공주시,월송동,생활편의,음식점,전문음식점,13
찰방복지회관,127.06538780204448,36.36182588647812,공주시,이인면,기업/단체,사회시설,사회복지시설,42
참조은에스에프/공주정안공장,127.128950802088,36.6178227856265,공주시,정안면,기업/단체,업종별기업,음식료업,16
천년갈비,127.17224512579504,36.48436349831523,공주시,월송동,생활편의,음식점,한식,55
천마승마목장,127.080123819737,36.3938480645944,공주시,이인면,여행/레저,레저/스포츠,승마장,8
천안논산고속도로/본사,127.088122855537,36.4224559603802,공주시,금학동,기업/단체,업종별기업,건설업,11
천연황토알밤농장,127.137255787455,36.5989916530004,공주시,정안면,건물/시설,농/어업,농장/농원,9
천일상사,127.123730451096,36.4614239449814,공주시,웅진동,기업/단체,업종별기업,업종별기업기타,24
천주교교동교회,127.121064063645,36.456730020419,공주시,웅진동,생활편의,종교,성당시설,3
천주교유구성당,126.950245112248,36.5518570637829,공주시,유구읍,생활편의,종교,성당시설,11
청년다방/공주중동점,127.124841512818,36.4558690294826,공주시,중학동,생활편의,음식점,분식,4
청담솔호텔,127.25337279646624,36.36743619682101,공주시,반포면,여행/레저,숙박,모텔/여관,21
청둥오리랑닭이랑,127.12148061456884,36.46315880880459,공주시,웅진동,생활편의,음식점,전문음식점,13
청룡손짜장/[중식],127.14006365410626,36.49814737672662,공주시,의당면,생활편의,음식점,중식,15
청룡창고커피,127.14081193377,36.4982809508704,공주시,의당면,생활편의,카페,카페기타,128
청벽가든,127.21282844434614,36.43346016654243,공주시,반포면,생활편의,음식점,전문음식점,3
청벽산,127.2210024,36.4301172,공주시,반포면,여행/레저,관광명소,명산,3
청석골칡냉면,127.12303602710864,36.4660623007441,공주시,웅진동,생활편의,음식점,한식,5
청송염소탕,127.170225231372,36.581188325627,공주시,의당면,생활편의,음식점,한식,12
청수회관,126.95199659914564,36.54839159441542,공주시,유구읍,생활편의,음식점,한식,3
청심약국,127.124619298989,36.4571466602455,공주시,웅진동,의료편의,기타의료시설,약국,3
청양분식,127.1238515,36.4577592,공주시,웅진동,생활편의,음식점,한식,10
청양어죽,127.139340025785,36.4778388301588,공주시,월송동,생활편의,음식점,전문음식점,23
청와대로스,127.138340108355,36.4785609641612,공주시,월송동,생활편의,음식점,한식,4
청운식당/[중식],127.13935702413136,36.499069237309484,공주시,의당면,생활편의,음식점,중식,268
청운정펜션,127.164561004773,36.3656017715589,공주시,계룡면,여행/레저,숙박,펜션,3
청풍식당,127.134784928472,36.471950586402,공주시,신관동,생활편의,음식점,한식,3
초가집,127.12321732172654,36.45631555281835,공주시,중학동,생활편의,음식점,한식,79
초대교회,127.137229113315,36.4766445096397,공주시,신관동,생활편의,종교,교회시설,35
초봉리마을회관,127.070013647468,36.3893762939343,공주시,이인면,기업/단체,사회시설,회관,3
초이한옥호텔,127.122897190708,36.4615628131814,공주시,웅진동,여행/레저,숙박,모텔/여관,80
촌정선곤드레밥,127.1218152590153,36.46557610431334,공주시,웅진동,생활편의,음식점,한식,6
촌집,127.25327039748224,36.364041097174265,공주시,반포면,생활편의,음식점,한식,82
최가네수육칼국수,127.13198474834796,36.469233314072056,공주시,신관동,생활편의,음식점,한식,7
최가동해물짬뽕전문점/[중식],127.25983759809613,36.37199376503433,공주시,반포면,생활편의,음식점,중식,4
최우선공인중개사사무소,127.12131395177,36.4667844305684,공주시,웅진동,생활편의,생활서비스,부동산,3
추억의삼학,127.018655634698,36.5565513653556,공주시,사곡면,생활편의,음식점,한식,4
춘리마라탕/공주신관점,127.1396267671297,36.47300644638999,공주시,신관동,생활편의,음식점,중식,3
춘산메밀꽃,127.215944778131,36.426761769723,공주시,반포면,생활편의,음식점,한식,278
춘소커피,127.12011883408672,36.48089621953135,공주시,신관동,생활편의,카페,카페기타,696
춤바위가든,127.016267057883,36.5453859603845,공주시,사곡면,생활편의,음식점,한식,3
충남교육연수원,127.1499788456576,36.49005526192802,공주시,월송동,공공편의,교육기관,연수원,888
충남교향악단,127.111342677466,36.4600351424776,공주시,웅진동,기업/단체,엔터테인먼트,엔터테인먼트기타,3
충남남부장애인종합복지관,127.143896023818,36.3826830389031,공주시,계룡면,기업/단체,사회시설,사회복지시설,31
충남인력개발원,127.173114413251,36.5203897284662,공주시,의당면,공공편의,교육기관,연수원,173
충만치킨/충남공주대점,127.14197872621662,36.47264499361352,공주시,신관동,생활편의,음식점,치킨,3
충청남도교통연수원,127.147089240208,36.488504325325,공주시,월송동,공공편의,교육기관,연수원,214
충청남도동물위생시험소/공주지소,127.113675466887,36.497725300299,공주시,우성면,기업/단체,연구기관,국공립,12
충청남도역사문화연구원,127.146755930577,36.4891709139896,공주시,월송동,기업/단체,각종단체,재단,36
충청남도역사박물관,127.126619151415,36.45373039485544,공주시,중학동,생활편의,문화생활시설,박물관/기념관,37
충청남도인재개발원,127.14520052249598,36.48817101897369,공주시,월송동,공공편의,교육기관,연수원,996
충청문화재연구원,127.242970349777,36.4048755338037,공주시,반포면,기업/단체,연구기관,민간연구소,10
충청방송/본사,127.120952955496,36.4575077088483,공주시,웅진동,공공편의,언론기관,방송사,3
치킨아울렛,127.121119657547,36.451869464001,공주시,중학동,생활편의,음식점,치킨,3
카레이지히피스/2호점,127.25022740236552,36.36088081564439,공주시,반포면,생활편의,카페,카페기타,53
카체르,127.250192324514,36.361019460351,공주시,반포면,생활편의,카페,카페기타,3
카페그리너리&샌드위치,127.121786137401,36.4661733919078,공주시,웅진동,여행/레저,레저/스포츠,키즈카페,7
카페댕,127.203945810434,36.430650144955,공주시,반포면,생활편의,카페,이색카페,360
카페디자인컨셉,127.15389434051,36.471700726502,공주시,월송동,생활편의,카페,커피전문점,4
카페버치,127.13019108419496,36.46946140905722,공주시,신관동,생활편의,카페,카페기타,22
카페보노,127.139728903414,36.4752280191554,공주시,신관동,생활편의,카페,카페기타,6
카페보니비,127.22593638060567,36.40269247300444,공주시,반포면,생활편의,카페,카페기타,18
카페보니비,127.225944105442,36.4026812392466,공주시,반포면,생활편의,카페,카페기타,8
카페봉갑리318,126.90232937677844,36.51261701205071,공주시,신풍면,생활편의,카페,카페기타,4
카페수피아,127.140145530251,36.4755335422902,공주시,신관동,생활편의,카페,카페기타,3
카페스테이인터뷰/의당점,127.136034477856,36.509835159939,공주시,의당면,생활편의,카페,카페기타,106
카페아띠,127.041515570326,36.4591181766564,공주시,우성면,생활편의,카페,카페기타,3
카페운암,127.020461049936,36.554218308988,공주시,사곡면,생활편의,카페,카페기타,144
카페유월,127.198418403066,36.444148573741,공주시,월송동,생활편의,카페,카페기타,277
카페큐브,127.04809043750988,36.46976017902962,공주시,우성면,생활편의,카페,카페기타,133
카페폰드,127.10202313614258,36.4508670766966,공주시,웅진동,생활편의,카페,카페기타,30
